market_id,question,event_title,volume,created_at,end_date
1424020,"Bitcoin Up or Down - February 25, 12:45AM-1:00AM ET","Bitcoin Up or Down - February 25, 12:45AM-1:00AM ET",137783.012605,2026-02-24 05:52:06.000000 UTC,2026-02-25 06:00:00.000000 UTC
1388493,"Bitcoin Up or Down - February 18, 7:00AM-7:05AM ET","Bitcoin Up or Down - February 18, 7:00AM-7:05AM ET",137779.070814,2026-02-17 12:07:27.000000 UTC,2026-02-18 12:05:00.000000 UTC
1297400,"Bitcoin Up or Down - January 30, 11:00PM-11:15PM ET","Bitcoin Up or Down - January 30, 11:00PM-11:15PM ET",137775.151311,2026-01-30 04:07:37.000000 UTC,2026-01-31 04:15:00.000000 UTC
1448694,"Bitcoin Up or Down - February 27, 12:00PM-12:05PM ET","Bitcoin Up or Down - February 27, 12:00PM-12:05PM ET",137768.432995,2026-02-26 17:06:59.000000 UTC,2026-02-27 17:05:00.000000 UTC
1105528,"Bitcoin Up or Down - January 6, 12PM ET","Bitcoin Up or Down - January 6, 12PM ET",137765.9347,2026-01-04 17:00:01.000000 UTC,2026-01-06 18:00:00.000000 UTC
1381399,"Bitcoin Up or Down - February 16, 7:15AM-7:30AM ET","Bitcoin Up or Down - February 16, 7:15AM-7:30AM ET",137763.513765,2026-02-15 12:22:28.000000 UTC,2026-02-16 12:30:00.000000 UTC
1392133,"Bitcoin Up or Down - February 19, 7:00AM-7:05AM ET","Bitcoin Up or Down - February 19, 7:00AM-7:05AM ET",137760.416285,2026-02-18 12:07:30.000000 UTC,2026-02-19 12:05:00.000000 UTC
1455135,"Bitcoin Up or Down - February 28, 11:30AM-11:35AM ET","Bitcoin Up or Down - February 28, 11:30AM-11:35AM ET",137759.442688,2026-02-27 16:36:59.000000 UTC,2026-02-28 16:35:00.000000 UTC
1205813,"Bitcoin Up or Down - January 18, 5:15AM-5:30AM ET","Bitcoin Up or Down - January 18, 5:15AM-5:30AM ET",137755.691247,2026-01-17 10:21:59.000000 UTC,2026-01-18 10:30:00.000000 UTC
1981706,"Bitcoin Up or Down - April 15, 11:40AM-11:45AM ET","Bitcoin Up or Down - April 15, 11:40AM-11:45AM ET",137755.55929299982,2026-04-14 15:46:59.000000 UTC,2026-04-15 15:45:00.000000 UTC
1785797,"Bitcoin Up or Down - March 30, 10:25PM-10:30PM ET","Bitcoin Up or Down - March 30, 10:25PM-10:30PM ET",137747.95289600029,2026-03-30 02:31:59.000000 UTC,2026-03-31 02:30:00.000000 UTC
1481610,"Bitcoin Up or Down - March 3, 2:00AM-2:15AM ET","Bitcoin Up or Down - March 3, 2:00AM-2:15AM ET",137742.051383,2026-03-02 07:07:28.000000 UTC,2026-03-03 07:15:00.000000 UTC
1734494,"Bitcoin Up or Down - March 27, 4:00PM-4:15PM ET","Bitcoin Up or Down - March 27, 4:00PM-4:15PM ET",137738.9439309999,2026-03-26 20:06:57.000000 UTC,2026-03-27 20:15:00.000000 UTC
1725296,"Bitcoin Up or Down - March 27, 12:50AM-12:55AM ET","Bitcoin Up or Down - March 27, 12:50AM-12:55AM ET",137737.58239199989,2026-03-26 04:57:06.000000 UTC,2026-03-27 04:55:00.000000 UTC
1947716,"Bitcoin Up or Down - April 13, 12PM ET","Bitcoin Up or Down - April 13, 12PM ET",137737.05608500011,2026-04-11 16:00:01.000000 UTC,2026-04-13 17:00:00.000000 UTC
1778762,"Bitcoin Up or Down - March 30, 1:05PM-1:10PM ET","Bitcoin Up or Down - March 30, 1:05PM-1:10PM ET",137732.43902599948,2026-03-29 17:11:57.000000 UTC,2026-03-30 17:10:00.000000 UTC
1466557,"Bitcoin Up or Down - March 1, 10:00AM-10:05AM ET","Bitcoin Up or Down - March 1, 10:00AM-10:05AM ET",137730.975148,2026-02-28 15:06:58.000000 UTC,2026-03-01 15:05:00.000000 UTC
620663,"Bitcoin Up or Down - October 5, 10AM ET","Bitcoin Up or Down - October 5, 10AM ET",137707.043866,2025-10-03 14:00:00.000000 UTC,2025-10-05 15:00:00.000000 UTC
1440832,"Bitcoin Up or Down - February 26, 7:50PM-7:55PM ET","Bitcoin Up or Down - February 26, 7:50PM-7:55PM ET",137702.28246,2026-02-26 00:56:57.000000 UTC,2026-02-27 00:55:00.000000 UTC
1029957,"Bitcoin Up or Down - December 27, 2:15PM-2:30PM ET","Bitcoin Up or Down - December 27, 2:15PM-2:30PM ET",137697.72344,2025-12-26 19:17:02.000000 UTC,2025-12-27 19:30:00.000000 UTC
1479576,"Bitcoin Up or Down - March 2, 6:45PM-7:00PM ET","Bitcoin Up or Down - March 2, 6:45PM-7:00PM ET",137696.007639,2026-03-01 23:52:22.000000 UTC,2026-03-03 00:00:00.000000 UTC
1964948,"Bitcoin Up or Down - April 13, 11:15PM-11:20PM ET","Bitcoin Up or Down - April 13, 11:15PM-11:20PM ET",137695.44467599964,2026-04-13 03:21:52.000000 UTC,2026-04-14 03:20:00.000000 UTC
1071441,"Bitcoin Up or Down - January 1, 12:45AM-1:00AM ET","Bitcoin Up or Down - January 1, 12:45AM-1:00AM ET",137689.045123,2025-12-31 05:46:49.000000 UTC,2026-01-01 06:00:00.000000 UTC
1795915,"Bitcoin Up or Down - March 31, 4:05PM-4:10PM ET","Bitcoin Up or Down - March 31, 4:05PM-4:10PM ET",137687.73260499976,2026-03-30 20:12:24.000000 UTC,2026-03-31 20:10:00.000000 UTC
1879776,"Bitcoin Up or Down - April 6, 12:05PM-12:10PM ET","Bitcoin Up or Down - April 6, 12:05PM-12:10PM ET",137681.08323999977,2026-04-05 16:12:00.000000 UTC,2026-04-06 16:10:00.000000 UTC
585766,"Bitcoin Up or Down - September 4, 6AM ET","Bitcoin Up or Down - September 4, 6AM ET",137679.030324,2025-09-02 09:04:40.000000 UTC,2025-09-04 11:00:00.000000 UTC
1924965,"Bitcoin Up or Down - April 10, 12:30AM-12:35AM ET","Bitcoin Up or Down - April 10, 12:30AM-12:35AM ET",137678.02924299994,2026-04-09 04:37:14.000000 UTC,2026-04-10 04:35:00.000000 UTC
1731385,"Bitcoin Up or Down - March 28, 12PM ET","Bitcoin Up or Down - March 28, 12PM ET",137667.84533399984,2026-03-26 16:00:01.000000 UTC,2026-03-28 17:00:00.000000 UTC
