event_title,question,volume,created_at,end_date,closed
T20 Brisbane Champions League: Iconic Super Knights vs Brisbane Stars - Most Sixes,T20 Brisbane Champions League: Iconic Super Knights vs Brisbane Stars - Most Sixes Iconic Super Knights Winner,203.66,2026-04-09 16:01:39.000000 UTC,2026-04-17 04:00:00.000000 UTC,1
T20 Brisbane Champions League: Brisbane Napoleons vs Melbourne Tuskers - Toss Match Double,T20 Brisbane Champions League: Brisbane Napoleons vs Melbourne Tuskers - Toss Match Double Draw,203.03,2026-04-11 16:01:29.000000 UTC,2026-04-18 23:00:00.000000 UTC,1
T20 Brisbane Champions League: Melbourne Tuskers vs Everest Falcons - Most Sixes,T20 Brisbane Champions League: Melbourne Tuskers vs Everest Falcons - Most Sixes Everest Falcons Winner,202.44,2026-04-17 16:02:17.000000 UTC,2026-04-25 04:00:00.000000 UTC,1
UEFA Champions League: Will the goal difference in Chelsea v. Juventus be greater than 1?,UEFA Champions League: Will the goal difference in Chelsea v. Juventus be greater than 1?,201.42649,2021-11-22 16:09:07.000000 UTC,2021-11-23 00:00:00.000000 UTC,1
T20 Brisbane Champions League: Brisbane Napoleons vs Iconic Super Knights - Most Sixes,T20 Brisbane Champions League: Brisbane Napoleons vs Iconic Super Knights - Most Sixes Brisbane Napoleons Winner,200.95800000000003,2026-04-02 16:02:10.000000 UTC,2026-04-10 23:00:00.000000 UTC,1
T20 Brisbane Champions League: Everest Falcons vs New York Liberty Xi - Team Top Batter,T20 Brisbane Champions League: Everest Falcons vs New York Liberty Xi - Team Top Batter New York Liberty Xi Winner,200.0,2026-04-04 16:02:20.000000 UTC,2026-04-12 04:00:00.000000 UTC,1
T20 Brisbane Champions League: Iconic Super Knights vs Sydney Kangaroos - Toss Match Double,T20 Brisbane Champions League: Iconic Super Knights vs Sydney Kangaroos - Toss Match Double Draw,200.0,2026-04-04 16:02:21.000000 UTC,2026-04-12 23:00:00.000000 UTC,1
T20 Brisbane Champions League: Everest Falcons vs New York Liberty Xi - Team Top Batter,T20 Brisbane Champions League: Everest Falcons vs New York Liberty Xi - Team Top Batter New York Liberty Xi Winner,199.99,2026-04-03 16:01:29.000000 UTC,2026-04-11 23:00:00.000000 UTC,1
T20 Brisbane Champions League: Everest Falcons vs New York Liberty Xi - Most Sixes,T20 Brisbane Champions League: Everest Falcons vs New York Liberty Xi - Most Sixes New York Liberty Xi Winner,199.99,2026-04-04 16:02:19.000000 UTC,2026-04-12 04:00:00.000000 UTC,1
LaLiga: Team to qualify for UEFA Champions League,Will Valencia qualify for the League Phase of the 2026-27 UEFA Champions League?,199.46,2026-04-02 20:30:19.000000 UTC,2026-09-01 00:00:00.000000 UTC,1
T20 Brisbane Champions League: Iconic Super Knights vs Melbourne Tuskers - Toss Match Double,T20 Brisbane Champions League: Iconic Super Knights vs Melbourne Tuskers - Toss Match Double Iconic Super Knights Winner,199.01,2026-04-10 16:01:39.000000 UTC,2026-04-18 04:00:00.000000 UTC,1
T20 Brisbane Champions League: Melbourne Tuskers vs Everest Falcons,T20 Brisbane Champions League: Melbourne Tuskers vs Everest Falcons,198.738287,2026-04-17 16:02:14.000000 UTC,2026-04-25 04:00:00.000000 UTC,1
T20 Brisbane Champions League: Iconic Super Knights vs Brisbane Stars - Most Sixes,T20 Brisbane Champions League: Iconic Super Knights vs Brisbane Stars - Most Sixes Draw,198.3,2026-04-09 16:01:39.000000 UTC,2026-04-17 04:00:00.000000 UTC,1
T20 Brisbane Champions League: Everest Falcons vs New York Liberty Xi - Toss Match Double,T20 Brisbane Champions League: Everest Falcons vs New York Liberty Xi - Toss Match Double New York Liberty Xi Winner,194.0,2026-04-04 16:02:18.000000 UTC,2026-04-12 04:00:00.000000 UTC,1
T20 Brisbane Champions League: Melbourne Tuskers vs Brisbane Stars - Most Sixes,T20 Brisbane Champions League: Melbourne Tuskers vs Brisbane Stars - Most Sixes Brisbane Stars Winner,188.93,2026-04-12 16:01:56.000000 UTC,2026-04-20 04:00:00.000000 UTC,1
T20 Brisbane Champions League: Melbourne Tuskers vs Brisbane Stars - Team Top Batter,T20 Brisbane Champions League: Melbourne Tuskers vs Brisbane Stars - Team Top Batter Brisbane Stars Winner,188.63,2026-04-12 16:01:57.000000 UTC,2026-04-20 04:00:00.000000 UTC,1
T20 Brisbane Champions League: Iconic Super Knights vs Melbourne Tuskers - Team Top Batter,T20 Brisbane Champions League: Iconic Super Knights vs Melbourne Tuskers - Team Top Batter Melbourne Tuskers Winner,188.224,2026-04-10 16:01:40.000000 UTC,2026-04-18 04:00:00.000000 UTC,1
T20 Brisbane Champions League: Iconic Super Knights vs Melbourne Tuskers - Team Top Batter,T20 Brisbane Champions League: Iconic Super Knights vs Melbourne Tuskers - Team Top Batter Draw,187.27,2026-04-10 16:01:40.000000 UTC,2026-04-18 04:00:00.000000 UTC,1
T20 Brisbane Champions League: New York Liberty Xi vs Perth United Warriors,T20 Brisbane Champions League: New York Liberty Xi vs Perth United Warriors,186.8015,2026-04-08 16:01:57.000000 UTC,2026-04-15 23:00:00.000000 UTC,1
T20 Brisbane Champions League: Sydney Kangaroos vs Brisbane Stars,T20 Brisbane Champions League: Sydney Kangaroos vs Brisbane Stars - Who wins the toss?,186.19,2026-04-08 16:02:04.000000 UTC,2026-04-16 04:00:00.000000 UTC,1
T20 Brisbane Champions League: Iconic Super Knights vs Melbourne Tuskers - Most Sixes,T20 Brisbane Champions League: Iconic Super Knights vs Melbourne Tuskers - Most Sixes Melbourne Tuskers Winner,185.59,2026-04-10 16:01:39.000000 UTC,2026-04-18 04:00:00.000000 UTC,1
UEFA Champions League: Most Assists,Will Dominik Szoboszlai record the most assists in the 2025-26 UEFA Champions League?,181.677055,2026-02-20 00:51:22.000000 UTC,2026-05-31 00:00:00.000000 UTC,1
T20 Brisbane Champions League: Everest Falcons vs New York Liberty Xi,T20 Brisbane Champions League: Everest Falcons vs New York Liberty Xi - Who wins the toss?,181.39,2026-04-04 16:02:17.000000 UTC,2026-04-12 04:00:00.000000 UTC,1
T20 Brisbane Champions League: Melbourne Tuskers vs Brisbane Stars - Most Sixes,T20 Brisbane Champions League: Melbourne Tuskers vs Brisbane Stars - Most Sixes Draw,181.11,2026-04-12 16:01:56.000000 UTC,2026-04-20 04:00:00.000000 UTC,1
EPL: Team to qualify for UEFA Champions League,Will Fulham qualify for the League Phase of the 2026-27 UEFA Champions League?,178.259133,2026-03-30 22:58:52.000000 UTC,2026-09-01 00:00:00.000000 UTC,1
T20 Brisbane Champions League: Brisbane Napoleons vs Iconic Super Knights - Toss Match Double,T20 Brisbane Champions League: Brisbane Napoleons vs Iconic Super Knights - Toss Match Double Iconic Super Knights Winner,178.25,2026-04-02 16:02:10.000000 UTC,2026-04-10 23:00:00.000000 UTC,1
T20 Brisbane Champions League: Iconic Super Knights vs Melbourne Tuskers - Most Sixes,T20 Brisbane Champions League: Iconic Super Knights vs Melbourne Tuskers - Most Sixes Iconic Super Knights Winner,178.06,2026-04-10 16:01:39.000000 UTC,2026-04-18 04:00:00.000000 UTC,1
T20 Brisbane Champions League: New York Liberty Xi vs Melbourne Pirates,T20 Brisbane Champions League: New York Liberty Xi vs Melbourne Pirates - Completed match?,176.32000000000002,2026-04-12 16:01:51.000000 UTC,2026-04-19 23:00:00.000000 UTC,1
LaLiga: Team to qualify for UEFA Champions League,Will Girona qualify for the League Phase of the 2026-27 UEFA Champions League?,171.20999999999998,2026-04-02 20:30:16.000000 UTC,2026-09-01 00:00:00.000000 UTC,1
T20 Brisbane Champions League: Melbourne Tuskers vs Brisbane Stars - Toss Match Double,T20 Brisbane Champions League: Melbourne Tuskers vs Brisbane Stars - Toss Match Double Brisbane Stars Winner,170.53,2026-04-12 16:01:55.000000 UTC,2026-04-20 04:00:00.000000 UTC,1
UEFA Champions League: Top Scorer (Club),Will Qarabağ score the most goals in 2025-26 UEFA Champions League?,169.14,2026-02-19 23:14:23.000000 UTC,2026-05-31 00:00:00.000000 UTC,1
Champions League Winner,Will Napoli win the 2023 Champions League?,168.910539,2023-02-24 08:52:44.000000 UTC,2023-06-10 00:00:00.000000 UTC,1
T20 Brisbane Champions League: Iconic Super Knights vs Melbourne Tuskers,T20 Brisbane Champions League: Iconic Super Knights vs Melbourne Tuskers - Who wins the toss?,166.33,2026-04-10 16:01:38.000000 UTC,2026-04-18 04:00:00.000000 UTC,1
Ligue 1: Team to qualify for UEFA Champions League,Will Strasbourg qualify for the League Phase of the 2026-27 UEFA Champions League?,166.2314,2026-04-02 22:18:37.000000 UTC,2026-09-01 00:00:00.000000 UTC,1
T20 Brisbane Champions League: New York Liberty Xi vs Perth United Warriors - Most Sixes,T20 Brisbane Champions League: New York Liberty Xi vs Perth United Warriors - Most Sixes Perth United Warriors Winner,160.89,2026-04-08 16:02:00.000000 UTC,2026-04-15 23:00:00.000000 UTC,1
T20 Brisbane Champions League: Everest Falcons vs New York Liberty Xi,T20 Brisbane Champions League: Everest Falcons vs New York Liberty Xi,159.26,2026-04-04 16:02:16.000000 UTC,2026-04-12 04:00:00.000000 UTC,1
T20 Brisbane Champions League: Melbourne Tuskers vs Brisbane Stars - Toss Match Double,T20 Brisbane Champions League: Melbourne Tuskers vs Brisbane Stars - Toss Match Double Draw,158.51999999999998,2026-04-12 16:01:55.000000 UTC,2026-04-20 04:00:00.000000 UTC,1
T20 Brisbane Champions League: Genid Royals vs Perth United Warriors,T20 Brisbane Champions League: Genid Royals vs Perth United Warriors,158.19000000000003,2026-04-09 16:01:34.000000 UTC,2026-04-16 23:00:00.000000 UTC,1
T20 Brisbane Champions League: Melbourne Tuskers vs Everest Falcons - Team Top Batter,T20 Brisbane Champions League: Melbourne Tuskers vs Everest Falcons - Team Top Batter Draw,153.204,2026-04-17 16:02:18.000000 UTC,2026-04-25 04:00:00.000000 UTC,1
UEFA Champions League: Top Scorer (Club),Will Club Brugge score the most goals in 2025-26 UEFA Champions League?,151.6701,2026-02-19 23:14:18.000000 UTC,2026-05-31 00:00:00.000000 UTC,1
T20 Brisbane Champions League: Melbourne Tuskers vs Everest Falcons,T20 Brisbane Champions League: Melbourne Tuskers vs Everest Falcons - Who wins the toss?,150.72,2026-04-17 16:02:14.000000 UTC,2026-04-25 04:00:00.000000 UTC,1
2025-26 Basketball Champions League: Winner,Will ALBA BERLIN win the 2025-26 Basketball Champions League?,149.99,2026-04-02 19:24:20.000000 UTC,2026-05-24 00:00:00.000000 UTC,1
T20 Brisbane Champions League: Genid Royals vs Perth United Warriors,T20 Brisbane Champions League: Genid Royals vs Perth United Warriors - Completed match?,149.97,2026-04-09 16:01:35.000000 UTC,2026-04-16 23:00:00.000000 UTC,1
T20 Brisbane Champions League: Iconic Super Knights vs Sydney Kangaroos - Team Top Batter,T20 Brisbane Champions League: Iconic Super Knights vs Sydney Kangaroos - Team Top Batter Sydney Kangaroos Winner,149.37720000000002,2026-04-04 16:02:23.000000 UTC,2026-04-12 23:00:00.000000 UTC,1
UEFA Champions League: Most Assists,Will Leandro Trossard record the most assists in the 2025-26 UEFA Champions League?,148.18009999999998,2026-02-20 00:51:31.000000 UTC,2026-05-31 00:00:00.000000 UTC,0
T20 Brisbane Champions League: Brisbane Napoleons vs Melbourne Tuskers,T20 Brisbane Champions League: Brisbane Napoleons vs Melbourne Tuskers - Completed match?,147.39,2026-04-11 16:01:29.000000 UTC,2026-04-18 23:00:00.000000 UTC,1
UEFA Champions League: Most Assists,Will Khvicha Kvaratskhelia record the most assists in the 2025-26 UEFA Champions League?,146.094546,2026-02-20 00:51:23.000000 UTC,2026-05-31 00:00:00.000000 UTC,0
T20 Brisbane Champions League: New York Liberty Xi vs Perth United Warriors - Toss Match Double,T20 Brisbane Champions League: New York Liberty Xi vs Perth United Warriors - Toss Match Double Perth United Warriors Winner,144.82,2026-04-08 16:01:59.000000 UTC,2026-04-15 23:00:00.000000 UTC,1
UEFA Champions League: Sep 13-19,Champions League: Who will win the Real Madrid vs. RB Leipzig game on September 14?,140.491761,2022-09-12 21:14:48.000000 UTC,2022-09-14 00:00:00.000000 UTC,1
EPL: Team to qualify for UEFA Champions League,Will Brighton & Hove Albion qualify for the League Phase of the 2026-27 UEFA Champions League?,140.31,2026-03-30 22:58:51.000000 UTC,2026-09-01 00:00:00.000000 UTC,0
T20 Brisbane Champions League: Sydney Kangaroos vs Brisbane Stars,T20 Brisbane Champions League: Sydney Kangaroos vs Brisbane Stars - Completed match?,140.19,2026-04-08 16:02:04.000000 UTC,2026-04-16 04:00:00.000000 UTC,1
T20 Brisbane Champions League: Iconic Super Knights vs Sydney Kangaroos,T20 Brisbane Champions League: Iconic Super Knights vs Sydney Kangaroos - Completed match?,139.99,2026-04-04 16:02:21.000000 UTC,2026-04-12 23:00:00.000000 UTC,1
Champions League Final: Exact Score ,Will PSG win 3-1?,139.205187,2025-05-30 21:53:51.000000 UTC,2025-05-31 00:00:00.000000 UTC,1
T20 Brisbane Champions League: Everest Falcons vs New York Liberty Xi,T20 Brisbane Champions League: Everest Falcons vs New York Liberty Xi - Completed match?,139.06,2026-04-04 16:02:17.000000 UTC,2026-04-12 04:00:00.000000 UTC,1
T20 Brisbane Champions League: Iconic Super Knights vs Melbourne Tuskers,T20 Brisbane Champions League: Iconic Super Knights vs Melbourne Tuskers - Completed match?,135.74,2026-04-10 16:01:38.000000 UTC,2026-04-18 04:00:00.000000 UTC,1
UEFA Champions League: Most Player of the Match Awards,Will Khvicha Kvaratskhelia record the most Player of the Match awards during the 2025 UEFA Champions League?,135.535525,2026-02-19 22:06:12.000000 UTC,2026-05-31 00:00:00.000000 UTC,0
Champions League Final: Exact Score ,Will PSG win 4-2?,135.0,2025-05-30 21:53:55.000000 UTC,2025-05-31 00:00:00.000000 UTC,1
T20 Brisbane Champions League: Iconic Super Knights vs Sydney Kangaroos,T20 Brisbane Champions League: Iconic Super Knights vs Sydney Kangaroos,135.0,2026-04-04 16:02:20.000000 UTC,2026-04-12 23:00:00.000000 UTC,1
T20 Brisbane Champions League: Iconic Super Knights vs Brisbane Stars,T20 Brisbane Champions League: Iconic Super Knights vs Brisbane Stars - Who wins the toss?,134.78,2026-04-09 16:01:38.000000 UTC,2026-04-17 04:00:00.000000 UTC,1
T20 Brisbane Champions League: Melbourne Tuskers vs Everest Falcons - Most Sixes,T20 Brisbane Champions League: Melbourne Tuskers vs Everest Falcons - Most Sixes Draw,134.514,2026-04-17 16:02:17.000000 UTC,2026-04-25 04:00:00.000000 UTC,1
UEFA Champions League: Top Scorer (Club),Will AS Monaco score the most goals in 2025-26 UEFA Champions League?,134.3559,2026-02-19 23:14:21.000000 UTC,2026-05-31 00:00:00.000000 UTC,1
T20 Brisbane Champions League: Perth United Warriors vs Melbourne Pirates,T20 Brisbane Champions League: Perth United Warriors vs Melbourne Pirates - Completed match?,133.46609999999998,2026-04-10 16:01:34.000000 UTC,2026-04-17 23:00:00.000000 UTC,1
UEFA Champions League: Top Scorer (Club),Will Juventus score the most goals in 2025-26 UEFA Champions League?,133.34,2026-02-19 23:14:19.000000 UTC,2026-05-31 00:00:00.000000 UTC,1
UEFA Champions League: Top Scorer (Club),Will Benfica score the most goals in 2025-26 UEFA Champions League?,133.3355,2026-02-19 23:14:16.000000 UTC,2026-05-31 00:00:00.000000 UTC,1
UEFA Champions League: Top Scorer (Club),Will Inter Milan (Inter) score the most goals in 2025-26 UEFA Champions League?,133.3256,2026-02-19 23:14:19.000000 UTC,2026-05-31 00:00:00.000000 UTC,1
T20 Brisbane Champions League: New York Liberty Xi vs Perth United Warriors - Toss Match Double,T20 Brisbane Champions League: New York Liberty Xi vs Perth United Warriors - Toss Match Double Draw,131.17999999999998,2026-04-08 16:01:59.000000 UTC,2026-04-15 23:00:00.000000 UTC,1
T20 Brisbane Champions League: Brisbane Napoleons vs Iconic Super Knights,T20 Brisbane Champions League: Brisbane Napoleons vs Iconic Super Knights - Completed match?,129.99,2026-04-02 16:02:09.000000 UTC,2026-04-10 23:00:00.000000 UTC,1
T20 Brisbane Champions League: Everest Falcons vs New York Liberty Xi,T20 Brisbane Champions League: Everest Falcons vs New York Liberty Xi - Completed match?,129.99,2026-04-03 16:01:25.000000 UTC,2026-04-11 23:00:00.000000 UTC,1
LaLiga: Team to qualify for UEFA Champions League,Will Rayo Vallecano qualify for the League Phase of the 2026-27 UEFA Champions League?,129.0,2026-04-02 20:30:17.000000 UTC,2026-09-01 00:00:00.000000 UTC,0
T20 Brisbane Champions League: Melbourne Tuskers vs Everest Falcons,T20 Brisbane Champions League: Melbourne Tuskers vs Everest Falcons - Completed match?,127.76,2026-04-17 16:02:15.000000 UTC,2026-04-25 04:00:00.000000 UTC,1
T20 Brisbane Champions League: Melbourne Pirates vs Everest Falcons,T20 Brisbane Champions League: Melbourne Pirates vs Everest Falcons - Completed match?,127.73,2026-04-11 16:01:32.000000 UTC,2026-04-19 04:00:00.000000 UTC,1
LaLiga: Team to qualify for UEFA Champions League,Will Elche qualify for the League Phase of the 2026-27 UEFA Champions League?,126.71,2026-04-02 20:30:19.000000 UTC,2026-09-01 00:00:00.000000 UTC,1
T20 Brisbane Champions League: Iconic Super Knights vs Brisbane Stars,T20 Brisbane Champions League: Iconic Super Knights vs Brisbane Stars - Completed match?,125.76,2026-04-09 16:01:38.000000 UTC,2026-04-17 04:00:00.000000 UTC,1
T20 Brisbane Champions League: Iconic Super Knights vs Brisbane Stars,T20 Brisbane Champions League: Iconic Super Knights vs Brisbane Stars,125.330768,2026-04-09 16:01:37.000000 UTC,2026-04-17 04:00:00.000000 UTC,1
T20 Brisbane Champions League: Brisbane Napoleons vs Iconic Super Knights,T20 Brisbane Champions League: Brisbane Napoleons vs Iconic Super Knights - Who wins the toss?,124.99,2026-04-02 16:02:09.000000 UTC,2026-04-10 23:00:00.000000 UTC,1
T20 Brisbane Champions League: Iconic Super Knights vs Melbourne Tuskers - Most Sixes,T20 Brisbane Champions League: Iconic Super Knights vs Melbourne Tuskers - Most Sixes Draw,124.44,2026-04-10 16:01:39.000000 UTC,2026-04-18 04:00:00.000000 UTC,1
T20 Brisbane Champions League: Iconic Super Knights vs Sydney Kangaroos - Toss Match Double,T20 Brisbane Champions League: Iconic Super Knights vs Sydney Kangaroos - Toss Match Double Iconic Super Knights Winner,121.14,2026-04-04 16:02:21.000000 UTC,2026-04-12 23:00:00.000000 UTC,1
Bundesliga: Team to qualify for UEFA Champions League,Will 1. FC Heidenheim qualify for the League Phase of the 2026-27 UEFA Champions League?,120.52,2026-04-02 21:25:57.000000 UTC,2026-09-01 00:00:00.000000 UTC,1
